"name","scientificName","countryCode","decimalLongitude","decimalLatitude","key","basisOfRecord","publishingOrg","year","gbifID","taxa","acronym"
NA,"Dactylis glomerata L.","SE",11.909244,58.38025,"2572709370","HUMAN_OBSERVATION",NA,2020,"2572709370","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","SE",15.051928,57.413808,"2572740977","HUMAN_OBSERVATION",NA,2020,"2572740977","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","SE",17.340243,59.083932,"2572770136","HUMAN_OBSERVATION",NA,2020,"2572770136","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","CL",-72.502111,-51.728266,"2573846326","HUMAN_OBSERVATION",NA,2020,"2573846326","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","CA",-81.454392,44.409609,"2573852137","HUMAN_OBSERVATION",NA,2020,"2573852137","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","CA",-78.316086,44.311718,"2573858708","HUMAN_OBSERVATION",NA,2020,"2573858708","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","GB",-1.465952,53.562333,"2573858821","HUMAN_OBSERVATION",NA,2020,"2573858821","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","CA",-81.307009,43.01337,"2573863546","HUMAN_OBSERVATION",NA,2020,"2573863546","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","RU",84.766964,54.800629,"2573867775","HUMAN_OBSERVATION",NA,2020,"2573867775","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","US",-122.057075,37.004584,"2573882938","HUMAN_OBSERVATION",NA,2020,"2573882938","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","CA",-123.702056,49.127378,"2573897807","HUMAN_OBSERVATION",NA,2020,"2573897807","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","US",-123.55351,43.181761,"2573913053","HUMAN_OBSERVATION",NA,2020,"2573913053","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","LT",25.279436,54.661919,"2573922074","HUMAN_OBSERVATION",NA,2020,"2573922074","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","GB",-2.872212,53.454122,"2573943489","HUMAN_OBSERVATION",NA,2020,"2573943489","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","RU",37.850037,55.897758,"2574012045","HUMAN_OBSERVATION",NA,2020,"2574012045","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","RU",37.752052,55.765137,"2574013500","HUMAN_OBSERVATION",NA,2020,"2574013500","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","GB",1.270641,52.223495,"2574018336","HUMAN_OBSERVATION",NA,2020,"2574018336","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","CA",-123.62155,48.737309,"2574032660","HUMAN_OBSERVATION",NA,2020,"2574032660","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","US",-74.648639,40.702048,"2574087199","HUMAN_OBSERVATION",NA,2020,"2574087199","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","CA",-123.375678,48.425856,"2574099475","HUMAN_OBSERVATION",NA,2020,"2574099475","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","CA",-81.260302,43.041328,"2574113999","HUMAN_OBSERVATION",NA,2020,"2574113999","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","US",-123.209618,44.454064,"2574142629","HUMAN_OBSERVATION",NA,2020,"2574142629","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","RU",37.509271,55.963667,"2574147595","HUMAN_OBSERVATION",NA,2020,"2574147595","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","AU",144.318628,-38.144695,"2574163816","HUMAN_OBSERVATION",NA,2020,"2574163816","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","US",-73.954621,40.795128,"2574164480","HUMAN_OBSERVATION",NA,2020,"2574164480","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","AU",145.461322,-37.780626,"2574166956","HUMAN_OBSERVATION",NA,2020,"2574166956","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","CA",-123.295708,48.440188,"2574171078","HUMAN_OBSERVATION",NA,2020,"2574171078","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","CA",-78.298798,44.359459,"2574233109","HUMAN_OBSERVATION",NA,2020,"2574233109","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","US",-74.447665,40.634657,"2574257383","HUMAN_OBSERVATION",NA,2020,"2574257383","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","CA",-78.299637,44.362576,"2574291145","HUMAN_OBSERVATION",NA,2020,"2574291145","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","US",-88.148529,41.742705,"2574304311","HUMAN_OBSERVATION",NA,2020,"2574304311","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","RU",84.498116,53.594917,"2576277281","HUMAN_OBSERVATION",NA,2020,"2576277281","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","AU",145.364805,-37.906283,"2576278305","HUMAN_OBSERVATION",NA,2020,"2576278305","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","AU",145.698108,-37.751818,"2576288427","HUMAN_OBSERVATION",NA,2020,"2576288427","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","AU",145.730101,-37.747374,"2576294468","HUMAN_OBSERVATION",NA,2020,"2576294468","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","ZA",28.533188,-28.536475,"2576305289","HUMAN_OBSERVATION",NA,2020,"2576305289","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","CA",-123.322476,48.458694,"2576362402","HUMAN_OBSERVATION",NA,2020,"2576362402","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","CA",-124.586481,49.517364,"2576380883","HUMAN_OBSERVATION",NA,2020,"2576380883","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","AU",146.057573,-37.522757,"2576416279","HUMAN_OBSERVATION",NA,2020,"2576416279","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","AU",145.412448,-37.869173,"2576481090","HUMAN_OBSERVATION",NA,2020,"2576481090","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","NO",10.688856,59.341257,"2579011438","HUMAN_OBSERVATION",NA,2020,"2579011438","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","UA",33.606362,44.693985,"2579248762","HUMAN_OBSERVATION",NA,2020,"2579248762","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","CO",-74.048214,4.713098,"2580234216","HUMAN_OBSERVATION",NA,2020,"2580234216","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","RU",40.438772,56.101434,"2580249551","HUMAN_OBSERVATION",NA,2020,"2580249551","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","AU",145.133878,-37.743146,"2576327941","HUMAN_OBSERVATION",NA,2020,"2576327941","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","AU",145.161038,-37.825595,"2576356974","HUMAN_OBSERVATION",NA,2020,"2576356974","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","NZ",172.571756,-43.438916,"2576466058","HUMAN_OBSERVATION",NA,2020,"2576466058","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","CA",-124.587594,49.517128,"2576469175","HUMAN_OBSERVATION",NA,2020,"2576469175","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","NO",10.803319,59.673689,"2578995386","HUMAN_OBSERVATION",NA,2020,"2578995386","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","RU",39.220429,51.723638,"2579220528","HUMAN_OBSERVATION",NA,2020,"2579220528","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","GB",-2.935511,53.385975,"2579223391","HUMAN_OBSERVATION",NA,2020,"2579223391","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","FR",-1.635702,48.118104,"2579224999","HUMAN_OBSERVATION",NA,2020,"2579224999","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","FR",-2.184163,47.343909,"2579226404","HUMAN_OBSERVATION",NA,2020,"2579226404","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","RU",39.179042,51.702919,"2579236488","HUMAN_OBSERVATION",NA,2020,"2579236488","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","UA",33.801099,44.4378,"2579245805","HUMAN_OBSERVATION",NA,2020,"2579245805","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","GB",-3.012665,53.654182,"2579246501","HUMAN_OBSERVATION",NA,2020,"2579246501","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","CA",-123.323067,48.458095,"2579248032","HUMAN_OBSERVATION",NA,2020,"2579248032","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","FR",-2.213802,47.371984,"2579249332","HUMAN_OBSERVATION",NA,2020,"2579249332","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","RU",37.668554,55.738188,"2579256257","HUMAN_OBSERVATION",NA,2020,"2579256257","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","CA",-123.297433,48.439517,"2579263029","HUMAN_OBSERVATION",NA,2020,"2579263029","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","GB",-2.80254,53.415933,"2579305223","HUMAN_OBSERVATION",NA,2020,"2579305223","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","GB",-3.039199,53.633126,"2579310445","HUMAN_OBSERVATION",NA,2020,"2579310445","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","AU",146.00031,-37.89283,"2579310528","HUMAN_OBSERVATION",NA,2020,"2579310528","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","AU",145.68807,-37.752849,"2579335957","HUMAN_OBSERVATION",NA,2020,"2579335957","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","RU",37.615438,55.74476,"2579337004","HUMAN_OBSERVATION",NA,2020,"2579337004","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","FR",-1.63912,48.120062,"2579360113","HUMAN_OBSERVATION",NA,2020,"2579360113","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","GB",-2.938094,53.384311,"2579361534","HUMAN_OBSERVATION",NA,2020,"2579361534","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","CA",-123.29657,48.437905,"2579379132","HUMAN_OBSERVATION",NA,2020,"2579379132","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","CA",-80.582265,43.478226,"2580099469","HUMAN_OBSERVATION",NA,2020,"2580099469","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","GB",-2.764869,53.347919,"2580105693","HUMAN_OBSERVATION",NA,2020,"2580105693","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","CA",-79.613432,45.013572,"2580112189","HUMAN_OBSERVATION",NA,2020,"2580112189","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","CA",-123.355447,48.445095,"2580123306","HUMAN_OBSERVATION",NA,2020,"2580123306","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","CA",-123.302226,48.441976,"2580127354","HUMAN_OBSERVATION",NA,2020,"2580127354","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","CA",-123.358658,48.46177,"2580131299","HUMAN_OBSERVATION",NA,2020,"2580131299","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","AU",145.118896,-37.017979,"2580132111","HUMAN_OBSERVATION",NA,2020,"2580132111","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","RU",37.84353,55.724715,"2580137506","HUMAN_OBSERVATION",NA,2020,"2580137506","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","US",-122.431182,38.873104,"2580184206","HUMAN_OBSERVATION",NA,2020,"2580184206","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","CA",-123.297239,48.467183,"2580209090","HUMAN_OBSERVATION",NA,2020,"2580209090","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","HR",17.032475,43.288097,"2580236789","HUMAN_OBSERVATION",NA,2020,"2580236789","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","FR",-1.639802,48.119339,"2580242785","HUMAN_OBSERVATION",NA,2020,"2580242785","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","RU",86.310218,50.643065,"2580245335","HUMAN_OBSERVATION",NA,2020,"2580245335","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","CA",-123.297239,48.467183,"2580267921","HUMAN_OBSERVATION",NA,2020,"2580267921","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","UA",33.532347,44.640696,"2580281166","HUMAN_OBSERVATION",NA,2020,"2580281166","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","BE",3.215556,51.196667,"1986578174","HUMAN_OBSERVATION",NA,2019,"1986578174","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","RU",40.443327,56.175049,"1986598346","HUMAN_OBSERVATION",NA,2019,"1986598346","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","NZ",169.466625,-46.565421,"1986605777","HUMAN_OBSERVATION",NA,2019,"1986605777","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","LT",21.179758,55.834904,"1986607902","HUMAN_OBSERVATION",NA,2019,"1986607902","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","NZ",174.916426,-36.880321,"1986627050","HUMAN_OBSERVATION",NA,2019,"1986627050","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","LT",21.181189,55.835316,"1990473131","HUMAN_OBSERVATION",NA,2019,"1990473131","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","GB",-2.984273,53.513965,"1990489051","HUMAN_OBSERVATION",NA,2019,"1990489051","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","CA",-123.362495,48.407337,"1990496156","HUMAN_OBSERVATION",NA,2019,"1990496156","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","NZ",174.895703,-36.891688,"1990503951","HUMAN_OBSERVATION",NA,2019,"1990503951","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","AU",145.387976,-37.882721,"1990511723","HUMAN_OBSERVATION",NA,2019,"1990511723","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","CA",-123.360955,48.410258,"1990544995","HUMAN_OBSERVATION",NA,2019,"1990544995","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","GB",-1.474017,53.346073,"1990545457","HUMAN_OBSERVATION",NA,2019,"1990545457","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","CA",-123.454345,48.433547,"1990547687","HUMAN_OBSERVATION",NA,2019,"1990547687","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","US",-74.504094,41.990122,"1990570211","HUMAN_OBSERVATION",NA,2019,"1990570211","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","US",-76.139503,43.030792,"1990585461","HUMAN_OBSERVATION",NA,2019,"1990585461","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","CA",-123.469559,48.457077,"1990585611","HUMAN_OBSERVATION",NA,2019,"1990585611","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","GB",-0.133008,51.538135,"1990603365","HUMAN_OBSERVATION",NA,2019,"1990603365","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","NZ",168.685888,-45.045821,"1993737942","HUMAN_OBSERVATION",NA,2019,"1993737942","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","CA",-123.241592,48.754345,"1993740849","HUMAN_OBSERVATION",NA,2019,"1993740849","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","NO",10.658843,59.479423,"2006157389","HUMAN_OBSERVATION",NA,2019,"2006157389","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","NO",10.663029,59.381378,"2006164877","HUMAN_OBSERVATION",NA,2019,"2006164877","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","NO",10.762428,59.334348,"2006179283","HUMAN_OBSERVATION",NA,2019,"2006179283","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","NO",10.734975,59.452477,"2006242792","HUMAN_OBSERVATION",NA,2019,"2006242792","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","NO",10.46628,59.980416,"2006321134","HUMAN_OBSERVATION",NA,2019,"2006321134","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","CA",-123.320855,48.42485,"2234751680","HUMAN_OBSERVATION",NA,2019,"2234751680","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","NZ",171.537865,-43.392363,"2235470382","HUMAN_OBSERVATION",NA,2019,"2235470382","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","NZ",171.307875,-43.300766,"2235470386","HUMAN_OBSERVATION",NA,2019,"2235470386","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","CH",6.154033,46.2639,"2237438450","HUMAN_OBSERVATION",NA,2019,"2237438450","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","SE",16.749151,60.589913,"2247029526","HUMAN_OBSERVATION",NA,2019,"2247029526","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","SE",18.018291,59.326384,"2247031242","HUMAN_OBSERVATION",NA,2019,"2247031242","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","SE",17.54832,59.855822,"2247041032","HUMAN_OBSERVATION",NA,2019,"2247041032","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","SE",11.943093,57.691655,"2247047436","HUMAN_OBSERVATION",NA,2019,"2247047436","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","SE",11.934945,57.682508,"2247055157","HUMAN_OBSERVATION",NA,2019,"2247055157","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","SE",16.545943,56.77056,"2247067934","HUMAN_OBSERVATION",NA,2019,"2247067934","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","SE",11.841799,58.262085,"2247068251","HUMAN_OBSERVATION",NA,2019,"2247068251","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","SE",11.912047,58.354611,"2247073194","HUMAN_OBSERVATION",NA,2019,"2247073194","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","SE",16.665599,57.70141,"2247095231","HUMAN_OBSERVATION",NA,2019,"2247095231","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","SE",11.458829,58.246492,"2247100867","HUMAN_OBSERVATION",NA,2019,"2247100867","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","SE",17.666538,59.823565,"2247113796","HUMAN_OBSERVATION",NA,2019,"2247113796","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","SE",13.873932,58.797891,"2247117802","HUMAN_OBSERVATION",NA,2019,"2247117802","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","SE",14.310971,55.587607,"2247120989","HUMAN_OBSERVATION",NA,2019,"2247120989","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","SE",11.970132,58.385124,"2247127093","HUMAN_OBSERVATION",NA,2019,"2247127093","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","SE",17.875172,59.423285,"2247144211","HUMAN_OBSERVATION",NA,2019,"2247144211","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","SE",11.909244,58.38025,"2247155933","HUMAN_OBSERVATION",NA,2019,"2247155933","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","SE",11.828531,58.352589,"2247156033","HUMAN_OBSERVATION",NA,2019,"2247156033","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","SE",17.593029,59.759383,"2247156766","HUMAN_OBSERVATION",NA,2019,"2247156766","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","SE",17.509782,59.807369,"2247163947","HUMAN_OBSERVATION",NA,2019,"2247163947","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","SE",11.958849,58.374004,"2247167140","HUMAN_OBSERVATION",NA,2019,"2247167140","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","SE",11.950737,57.625828,"2247171714","HUMAN_OBSERVATION",NA,2019,"2247171714","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","SE",11.282283,58.510251,"2247180773","HUMAN_OBSERVATION",NA,2019,"2247180773","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","SE",11.826096,58.328684,"2247186395","HUMAN_OBSERVATION",NA,2019,"2247186395","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","SE",11.899488,58.293197,"2247192442","HUMAN_OBSERVATION",NA,2019,"2247192442","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","SE",14.924951,59.120227,"2247207198","HUMAN_OBSERVATION",NA,2019,"2247207198","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","SE",17.592436,59.759325,"2247226071","HUMAN_OBSERVATION",NA,2019,"2247226071","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","SE",11.904268,57.697239,"2247256933","HUMAN_OBSERVATION",NA,2019,"2247256933","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","SE",17.760412,59.191615,"2247264397","HUMAN_OBSERVATION",NA,2019,"2247264397","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","SE",11.899488,58.293197,"2247275084","HUMAN_OBSERVATION",NA,2019,"2247275084","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","SE",17.309053,59.068647,"2247312394","HUMAN_OBSERVATION",NA,2019,"2247312394","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","SE",15.427613,58.38171,"2247351363","HUMAN_OBSERVATION",NA,2019,"2247351363","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","IT",9.391417,44.283013,"2269042000","HUMAN_OBSERVATION",NA,2019,"2269042000","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","IT",9.39768,44.29948,"2269042180","HUMAN_OBSERVATION",NA,2019,"2269042180","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","IT",9.38303,44.29454,"2269042882","HUMAN_OBSERVATION",NA,2019,"2269042882","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","IT",9.38209,44.2924,"2269043155","HUMAN_OBSERVATION",NA,2019,"2269043155","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","IT",9.388903,44.283308,"2269044122","HUMAN_OBSERVATION",NA,2019,"2269044122","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","BE",5.157,50.8438,"2382839644","HUMAN_OBSERVATION",NA,2019,"2382839644","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","BE",5.19912,50.81654,"2382845551","HUMAN_OBSERVATION",NA,2019,"2382845551","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","BE",5.05908,50.9433,"2382845573","HUMAN_OBSERVATION",NA,2019,"2382845573","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","BE",5.17259,50.9246,"2382846565","HUMAN_OBSERVATION",NA,2019,"2382846565","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","BE",5.17151,50.86168,"2382873735","HUMAN_OBSERVATION",NA,2019,"2382873735","Dactylis glomerata","DACGLO"
NA,"Dactylis glomerata L.","BE",5.07344,50.95221,"2382882862","HUMAN_OBSERVATION",NA,2019,"2382882862","Dactylis glomerata","DACGLO"
